season,episode,title,object,present
1,S01E10,Mountain Lake,snowy mountain,0
1,S01E10,Mountain Lake,split frame,0
1,S01E10,Mountain Lake,steve ross,0
1,S01E10,Mountain Lake,structure,0
1,S01E10,Mountain Lake,sun,0
1,S01E10,Mountain Lake,tomb frame,0
1,S01E10,Mountain Lake,tree,1
1,S01E10,Mountain Lake,trees,1
1,S01E10,Mountain Lake,triple frame,0
1,S01E10,Mountain Lake,waterfall,0
1,S01E10,Mountain Lake,waves,0
1,S01E10,Mountain Lake,windmill,0
1,S01E10,Mountain Lake,window frame,0
1,S01E10,Mountain Lake,winter,0
1,S01E10,Mountain Lake,wood framed,0
1,S01E11,Winter Glow,apple frame,0
1,S01E11,Winter Glow,aurora borealis,0
1,S01E11,Winter Glow,barn,0
1,S01E11,Winter Glow,beach,0
1,S01E11,Winter Glow,boat,0
1,S01E11,Winter Glow,bridge,0
1,S01E11,Winter Glow,building,0
1,S01E11,Winter Glow,bushes,0
1,S01E11,Winter Glow,cabin,0
1,S01E11,Winter Glow,cactus,0
1,S01E11,Winter Glow,circle frame,0
1,S01E11,Winter Glow,cirrus,0
1,S01E11,Winter Glow,cliff,0
1,S01E11,Winter Glow,clouds,0
1,S01E11,Winter Glow,conifer,0
1,S01E11,Winter Glow,cumulus,0
1,S01E11,Winter Glow,deciduous,1
1,S01E11,Winter Glow,diane andre,0
1,S01E11,Winter Glow,dock,0
1,S01E11,Winter Glow,double oval frame,0
1,S01E11,Winter Glow,farm,0
1,S01E11,Winter Glow,fence,0
1,S01E11,Winter Glow,fire,0
1,S01E11,Winter Glow,florida frame,0
1,S01E11,Winter Glow,flowers,0
1,S01E11,Winter Glow,fog,0
1,S01E11,Winter Glow,framed,0
1,S01E11,Winter Glow,grass,0
1,S01E11,Winter Glow,guest,0
1,S01E11,Winter Glow,half circle frame,0
1,S01E11,Winter Glow,half oval frame,0
1,S01E11,Winter Glow,hills,0
1,S01E11,Winter Glow,lake,1
1,S01E11,Winter Glow,lakes,0
1,S01E11,Winter Glow,lighthouse,0
1,S01E11,Winter Glow,mill,0
1,S01E11,Winter Glow,moon,0
1,S01E11,Winter Glow,mountain,0
1,S01E11,Winter Glow,mountains,0
1,S01E11,Winter Glow,night,0
1,S01E11,Winter Glow,ocean,0
1,S01E11,Winter Glow,oval frame,0
1,S01E11,Winter Glow,palm trees,0
1,S01E11,Winter Glow,path,0
1,S01E11,Winter Glow,person,0
1,S01E11,Winter Glow,portrait,0
1,S01E11,Winter Glow,rectangle 3d frame,0
1,S01E11,Winter Glow,rectangular frame,0
1,S01E11,Winter Glow,river,0
1,S01E11,Winter Glow,rocks,0
1,S01E11,Winter Glow,seashell frame,0
1,S01E11,Winter Glow,snow,0
1,S01E11,Winter Glow,snowy mountain,0
1,S01E11,Winter Glow,split frame,0
1,S01E11,Winter Glow,steve ross,0
1,S01E11,Winter Glow,structure,0
1,S01E11,Winter Glow,sun,0
1,S01E11,Winter Glow,tomb frame,0
1,S01E11,Winter Glow,tree,1
1,S01E11,Winter Glow,trees,1
1,S01E11,Winter Glow,triple frame,0
1,S01E11,Winter Glow,waterfall,0
1,S01E11,Winter Glow,waves,0
1,S01E11,Winter Glow,windmill,0
1,S01E11,Winter Glow,window frame,0
1,S01E11,Winter Glow,winter,0
1,S01E11,Winter Glow,wood framed,0
1,S01E12,Snowfall,apple frame,0
1,S01E12,Snowfall,aurora borealis,0
1,S01E12,Snowfall,barn,0
1,S01E12,Snowfall,beach,0
1,S01E12,Snowfall,boat,0
1,S01E12,Snowfall,bridge,0
1,S01E12,Snowfall,building,0
1,S01E12,Snowfall,bushes,0
1,S01E12,Snowfall,cabin,0
1,S01E12,Snowfall,cactus,0
1,S01E12,Snowfall,circle frame,0
1,S01E12,Snowfall,cirrus,1
1,S01E12,Snowfall,cliff,0
1,S01E12,Snowfall,clouds,1
1,S01E12,Snowfall,conifer,1
1,S01E12,Snowfall,cumulus,0
1,S01E12,Snowfall,deciduous,0
1,S01E12,Snowfall,diane andre,0
1,S01E12,Snowfall,dock,0
1,S01E12,Snowfall,double oval frame,0
1,S01E12,Snowfall,farm,0
1,S01E12,Snowfall,fence,0
1,S01E12,Snowfall,fire,0
1,S01E12,Snowfall,florida frame,0
1,S01E12,Snowfall,flowers,0
1,S01E12,Snowfall,fog,0
1,S01E12,Snowfall,framed,0
1,S01E12,Snowfall,grass,0
1,S01E12,Snowfall,guest,0
1,S01E12,Snowfall,half circle frame,0
1,S01E12,Snowfall,half oval frame,0
1,S01E12,Snowfall,hills,0
1,S01E12,Snowfall,lake,1
1,S01E12,Snowfall,lakes,0
1,S01E12,Snowfall,lighthouse,0
1,S01E12,Snowfall,mill,0
1,S01E12,Snowfall,moon,0
1,S01E12,Snowfall,mountain,1
1,S01E12,Snowfall,mountains,1
1,S01E12,Snowfall,night,0
1,S01E12,Snowfall,ocean,0
1,S01E12,Snowfall,oval frame,0
1,S01E12,Snowfall,palm trees,0
1,S01E12,Snowfall,path,0
1,S01E12,Snowfall,person,0
1,S01E12,Snowfall,portrait,0
1,S01E12,Snowfall,rectangle 3d frame,0
1,S01E12,Snowfall,rectangular frame,0
1,S01E12,Snowfall,river,0
1,S01E12,Snowfall,rocks,0
1,S01E12,Snowfall,seashell frame,0
1,S01E12,Snowfall,snow,0
1,S01E12,Snowfall,snowy mountain,1
1,S01E12,Snowfall,split frame,0
1,S01E12,Snowfall,steve ross,0
1,S01E12,Snowfall,structure,0
1,S01E12,Snowfall,sun,0
1,S01E12,Snowfall,tomb frame,0
1,S01E12,Snowfall,tree,1
1,S01E12,Snowfall,trees,1
1,S01E12,Snowfall,triple frame,0
1,S01E12,Snowfall,waterfall,0
1,S01E12,Snowfall,waves,0
1,S01E12,Snowfall,windmill,0
1,S01E12,Snowfall,window frame,0
1,S01E12,Snowfall,winter,0
1,S01E12,Snowfall,wood framed,0
1,S01E13,Final Reflections,apple frame,0
1,S01E13,Final Reflections,aurora borealis,0
1,S01E13,Final Reflections,barn,0
1,S01E13,Final Reflections,beach,0
1,S01E13,Final Reflections,boat,0
1,S01E13,Final Reflections,bridge,0
1,S01E13,Final Reflections,building,0
1,S01E13,Final Reflections,bushes,1
1,S01E13,Final Reflections,cabin,0
1,S01E13,Final Reflections,cactus,0
1,S01E13,Final Reflections,circle frame,0
1,S01E13,Final Reflections,cirrus,0
1,S01E13,Final Reflections,cliff,0
1,S01E13,Final Reflections,clouds,0
1,S01E13,Final Reflections,conifer,1
1,S01E13,Final Reflections,cumulus,0
1,S01E13,Final Reflections,deciduous,1
1,S01E13,Final Reflections,diane andre,0
1,S01E13,Final Reflections,dock,0
1,S01E13,Final Reflections,double oval frame,0
1,S01E13,Final Reflections,farm,0
1,S01E13,Final Reflections,fence,0
1,S01E13,Final Reflections,fire,0
1,S01E13,Final Reflections,florida frame,0
1,S01E13,Final Reflections,flowers,0
1,S01E13,Final Reflections,fog,0
1,S01E13,Final Reflections,framed,0
1,S01E13,Final Reflections,grass,1
1,S01E13,Final Reflections,guest,0
1,S01E13,Final Reflections,half circle frame,0
1,S01E13,Final Reflections,half oval frame,0
1,S01E13,Final Reflections,hills,0
1,S01E13,Final Reflections,lake,0
1,S01E13,Final Reflections,lakes,0
1,S01E13,Final Reflections,lighthouse,0
1,S01E13,Final Reflections,mill,0
1,S01E13,Final Reflections,moon,0
1,S01E13,Final Reflections,mountain,1
1,S01E13,Final Reflections,mountains,0
1,S01E13,Final Reflections,night,0
1,S01E13,Final Reflections,ocean,0
1,S01E13,Final Reflections,oval frame,0
1,S01E13,Final Reflections,palm trees,0
1,S01E13,Final Reflections,path,0
1,S01E13,Final Reflections,person,0
1,S01E13,Final Reflections,portrait,0
1,S01E13,Final Reflections,rectangle 3d frame,0
1,S01E13,Final Reflections,rectangular frame,0
1,S01E13,Final Reflections,river,0
1,S01E13,Final Reflections,rocks,0
1,S01E13,Final Reflections,seashell frame,0
1,S01E13,Final Reflections,snow,0
1,S01E13,Final Reflections,snowy mountain,1
1,S01E13,Final Reflections,split frame,0
1,S01E13,Final Reflections,steve ross,0
1,S01E13,Final Reflections,structure,0
1,S01E13,Final Reflections,sun,0
1,S01E13,Final Reflections,tomb frame,0
1,S01E13,Final Reflections,tree,1
1,S01E13,Final Reflections,trees,1
1,S01E13,Final Reflections,triple frame,0
1,S01E13,Final Reflections,waterfall,0
1,S01E13,Final Reflections,waves,0
1,S01E13,Final Reflections,windmill,0
1,S01E13,Final Reflections,window frame,0
1,S01E13,Final Reflections,winter,0
1,S01E13,Final Reflections,wood framed,0
2,S02E01,Meadow Lake,apple frame,0
2,S02E01,Meadow Lake,aurora borealis,0
2,S02E01,Meadow Lake,barn,0
2,S02E01,Meadow Lake,beach,0
2,S02E01,Meadow Lake,boat,0
2,S02E01,Meadow Lake,bridge,0
2,S02E01,Meadow Lake,building,0
2,S02E01,Meadow Lake,bushes,1
2,S02E01,Meadow Lake,cabin,0
2,S02E01,Meadow Lake,cactus,0
2,S02E01,Meadow Lake,circle frame,0
2,S02E01,Meadow Lake,cirrus,0
2,S02E01,Meadow Lake,cliff,0
2,S02E01,Meadow Lake,clouds,0
2,S02E01,Meadow Lake,conifer,1
2,S02E01,Meadow Lake,cumulus,1
2,S02E01,Meadow Lake,deciduous,1
2,S02E01,Meadow Lake,diane andre,0
2,S02E01,Meadow Lake,dock,0
2,S02E01,Meadow Lake,double oval frame,0
2,S02E01,Meadow Lake,farm,0
2,S02E01,Meadow Lake,fence,0
2,S02E01,Meadow Lake,fire,0
2,S02E01,Meadow Lake,florida frame,0
2,S02E01,Meadow Lake,flowers,0
2,S02E01,Meadow Lake,fog,0
2,S02E01,Meadow Lake,framed,0
2,S02E01,Meadow Lake,grass,1
2,S02E01,Meadow Lake,guest,0
2,S02E01,Meadow Lake,half circle frame,0
2,S02E01,Meadow Lake,half oval frame,0
2,S02E01,Meadow Lake,hills,0
2,S02E01,Meadow Lake,lake,1
2,S02E01,Meadow Lake,lakes,0
2,S02E01,Meadow Lake,lighthouse,0
2,S02E01,Meadow Lake,mill,0
2,S02E01,Meadow Lake,moon,0
2,S02E01,Meadow Lake,mountain,1
2,S02E01,Meadow Lake,mountains,0
2,S02E01,Meadow Lake,night,0
2,S02E01,Meadow Lake,ocean,0
2,S02E01,Meadow Lake,oval frame,0
2,S02E01,Meadow Lake,palm trees,0
2,S02E01,Meadow Lake,path,0
2,S02E01,Meadow Lake,person,0
2,S02E01,Meadow Lake,portrait,0
2,S02E01,Meadow Lake,rectangle 3d frame,0
2,S02E01,Meadow Lake,rectangular frame,0
2,S02E01,Meadow Lake,river,0
2,S02E01,Meadow Lake,rocks,0
2,S02E01,Meadow Lake,seashell frame,0
2,S02E01,Meadow Lake,snow,0
2,S02E01,Meadow Lake,snowy mountain,1
2,S02E01,Meadow Lake,split frame,0
2,S02E01,Meadow Lake,steve ross,0
2,S02E01,Meadow Lake,structure,0
2,S02E01,Meadow Lake,sun,0
2,S02E01,Meadow Lake,tomb frame,0
2,S02E01,Meadow Lake,tree,1
2,S02E01,Meadow Lake,trees,1
2,S02E01,Meadow Lake,triple frame,0
2,S02E01,Meadow Lake,waterfall,0
2,S02E01,Meadow Lake,waves,0
2,S02E01,Meadow Lake,windmill,0
2,S02E01,Meadow Lake,window frame,0
2,S02E01,Meadow Lake,winter,0
2,S02E01,Meadow Lake,wood framed,0
2,S02E02,Winter Sun,apple frame,0
2,S02E02,Winter Sun,aurora borealis,0
2,S02E02,Winter Sun,barn,0
2,S02E02,Winter Sun,beach,0
2,S02E02,Winter Sun,boat,0
2,S02E02,Winter Sun,bridge,0
2,S02E02,Winter Sun,building,0
2,S02E02,Winter Sun,bushes,0
2,S02E02,Winter Sun,cabin,0
2,S02E02,Winter Sun,cactus,0
2,S02E02,Winter Sun,circle frame,0
2,S02E02,Winter Sun,cirrus,0
2,S02E02,Winter Sun,cliff,0
2,S02E02,Winter Sun,clouds,0
2,S02E02,Winter Sun,conifer,1
2,S02E02,Winter Sun,cumulus,0
2,S02E02,Winter Sun,deciduous,0
2,S02E02,Winter Sun,diane andre,0
2,S02E02,Winter Sun,dock,0
2,S02E02,Winter Sun,double oval frame,0
2,S02E02,Winter Sun,farm,0
2,S02E02,Winter Sun,fence,0
2,S02E02,Winter Sun,fire,0
2,S02E02,Winter Sun,florida frame,0
2,S02E02,Winter Sun,flowers,0
2,S02E02,Winter Sun,fog,0
2,S02E02,Winter Sun,framed,0
2,S02E02,Winter Sun,grass,0
2,S02E02,Winter Sun,guest,0
2,S02E02,Winter Sun,half circle frame,0
2,S02E02,Winter Sun,half oval frame,0
2,S02E02,Winter Sun,hills,0
2,S02E02,Winter Sun,lake,1
2,S02E02,Winter Sun,lakes,0
2,S02E02,Winter Sun,lighthouse,0
2,S02E02,Winter Sun,mill,0
2,S02E02,Winter Sun,moon,0
2,S02E02,Winter Sun,mountain,0
2,S02E02,Winter Sun,mountains,0
2,S02E02,Winter Sun,night,0
2,S02E02,Winter Sun,ocean,0
2,S02E02,Winter Sun,oval frame,0
2,S02E02,Winter Sun,palm trees,0
2,S02E02,Winter Sun,path,0
2,S02E02,Winter Sun,person,0
2,S02E02,Winter Sun,portrait,0
2,S02E02,Winter Sun,rectangle 3d frame,0
2,S02E02,Winter Sun,rectangular frame,0
2,S02E02,Winter Sun,river,0
2,S02E02,Winter Sun,rocks,0
2,S02E02,Winter Sun,seashell frame,0
2,S02E02,Winter Sun,snow,1
2,S02E02,Winter Sun,snowy mountain,0
2,S02E02,Winter Sun,split frame,0
2,S02E02,Winter Sun,steve ross,0
2,S02E02,Winter Sun,structure,0
2,S02E02,Winter Sun,sun,1
2,S02E02,Winter Sun,tomb frame,0
2,S02E02,Winter Sun,tree,1
2,S02E02,Winter Sun,trees,1
2,S02E02,Winter Sun,triple frame,0
2,S02E02,Winter Sun,waterfall,0
2,S02E02,Winter Sun,waves,0
2,S02E02,Winter Sun,windmill,0
2,S02E02,Winter Sun,window frame,0
2,S02E02,Winter Sun,winter,0
2,S02E02,Winter Sun,wood framed,0
2,S02E03,Ebony Sea,apple frame,0
2,S02E03,Ebony Sea,aurora borealis,0
2,S02E03,Ebony Sea,barn,0
2,S02E03,Ebony Sea,beach,0
2,S02E03,Ebony Sea,boat,0
2,S02E03,Ebony Sea,bridge,0
2,S02E03,Ebony Sea,building,0
2,S02E03,Ebony Sea,bushes,0
2,S02E03,Ebony Sea,cabin,0
2,S02E03,Ebony Sea,cactus,0
2,S02E03,Ebony Sea,circle frame,0
2,S02E03,Ebony Sea,cirrus,0
2,S02E03,Ebony Sea,cliff,0
2,S02E03,Ebony Sea,clouds,1
2,S02E03,Ebony Sea,conifer,0
2,S02E03,Ebony Sea,cumulus,1
2,S02E03,Ebony Sea,deciduous,1
2,S02E03,Ebony Sea,diane andre,0
2,S02E03,Ebony Sea,dock,0
2,S02E03,Ebony Sea,double oval frame,0
2,S02E03,Ebony Sea,farm,0
2,S02E03,Ebony Sea,fence,0
2,S02E03,Ebony Sea,fire,0
2,S02E03,Ebony Sea,florida frame,0
2,S02E03,Ebony Sea,flowers,0
2,S02E03,Ebony Sea,fog,0
2,S02E03,Ebony Sea,framed,0
2,S02E03,Ebony Sea,grass,0
2,S02E03,Ebony Sea,guest,0
2,S02E03,Ebony Sea,half circle frame,0
2,S02E03,Ebony Sea,half oval frame,0
2,S02E03,Ebony Sea,hills,0
2,S02E03,Ebony Sea,lake,0
2,S02E03,Ebony Sea,lakes,0
2,S02E03,Ebony Sea,lighthouse,0
2,S02E03,Ebony Sea,mill,0
2,S02E03,Ebony Sea,moon,0
2,S02E03,Ebony Sea,mountain,0
2,S02E03,Ebony Sea,mountains,0
2,S02E03,Ebony Sea,night,0
2,S02E03,Ebony Sea,ocean,1
2,S02E03,Ebony Sea,oval frame,0
2,S02E03,Ebony Sea,palm trees,0
2,S02E03,Ebony Sea,path,0
2,S02E03,Ebony Sea,person,0
2,S02E03,Ebony Sea,portrait,0
2,S02E03,Ebony Sea,rectangle 3d frame,0
2,S02E03,Ebony Sea,rectangular frame,0
2,S02E03,Ebony Sea,river,0
2,S02E03,Ebony Sea,rocks,0
2,S02E03,Ebony Sea,seashell frame,0
2,S02E03,Ebony Sea,snow,0
2,S02E03,Ebony Sea,snowy mountain,0
2,S02E03,Ebony Sea,split frame,0
2,S02E03,Ebony Sea,steve ross,0
2,S02E03,Ebony Sea,structure,0
2,S02E03,Ebony Sea,sun,1
2,S02E03,Ebony Sea,tomb frame,0
2,S02E03,Ebony Sea,tree,1
2,S02E03,Ebony Sea,trees,1
2,S02E03,Ebony Sea,triple frame,0
2,S02E03,Ebony Sea,waterfall,0
2,S02E03,Ebony Sea,waves,1
2,S02E03,Ebony Sea,windmill,0
2,S02E03,Ebony Sea,window frame,0
2,S02E03,Ebony Sea,winter,0
2,S02E03,Ebony Sea,wood framed,0
2,S02E04,Shades Of Grey,apple frame,0
2,S02E04,Shades Of Grey,aurora borealis,0
2,S02E04,Shades Of Grey,barn,0
2,S02E04,Shades Of Grey,beach,0
2,S02E04,Shades Of Grey,boat,0
2,S02E04,Shades Of Grey,bridge,0
2,S02E04,Shades Of Grey,building,0
2,S02E04,Shades Of Grey,bushes,1
2,S02E04,Shades Of Grey,cabin,1
2,S02E04,Shades Of Grey,cactus,0
2,S02E04,Shades Of Grey,circle frame,0
2,S02E04,Shades Of Grey,cirrus,0
2,S02E04,Shades Of Grey,cliff,0
2,S02E04,Shades Of Grey,clouds,1
2,S02E04,Shades Of Grey,conifer,1
2,S02E04,Shades Of Grey,cumulus,1
2,S02E04,Shades Of Grey,deciduous,1
2,S02E04,Shades Of Grey,diane andre,0
2,S02E04,Shades Of Grey,dock,0
2,S02E04,Shades Of Grey,double oval frame,0
2,S02E04,Shades Of Grey,farm,0
2,S02E04,Shades Of Grey,fence,0
2,S02E04,Shades Of Grey,fire,0
2,S02E04,Shades Of Grey,florida frame,0
2,S02E04,Shades Of Grey,flowers,0
2,S02E04,Shades Of Grey,fog,0
2,S02E04,Shades Of Grey,framed,0
2,S02E04,Shades Of Grey,grass,0
2,S02E04,Shades Of Grey,guest,0
2,S02E04,Shades Of Grey,half circle frame,0
2,S02E04,Shades Of Grey,half oval frame,0
2,S02E04,Shades Of Grey,hills,0
2,S02E04,Shades Of Grey,lake,1
2,S02E04,Shades Of Grey,lakes,0
2,S02E04,Shades Of Grey,lighthouse,0
2,S02E04,Shades Of Grey,mill,0
2,S02E04,Shades Of Grey,moon,0
2,S02E04,Shades Of Grey,mountain,1
2,S02E04,Shades Of Grey,mountains,1
2,S02E04,Shades Of Grey,night,0
2,S02E04,Shades Of Grey,ocean,0
2,S02E04,Shades Of Grey,oval frame,0
2,S02E04,Shades Of Grey,palm trees,0
2,S02E04,Shades Of Grey,path,0
2,S02E04,Shades Of Grey,person,0
2,S02E04,Shades Of Grey,portrait,0
2,S02E04,Shades Of Grey,rectangle 3d frame,0
2,S02E04,Shades Of Grey,rectangular frame,0
2,S02E04,Shades Of Grey,river,0
2,S02E04,Shades Of Grey,rocks,0
2,S02E04,Shades Of Grey,seashell frame,0
2,S02E04,Shades Of Grey,snow,1
2,S02E04,Shades Of Grey,snowy mountain,1
2,S02E04,Shades Of Grey,split frame,0
2,S02E04,Shades Of Grey,steve ross,0
2,S02E04,Shades Of Grey,structure,1
2,S02E04,Shades Of Grey,sun,0
2,S02E04,Shades Of Grey,tomb frame,0
2,S02E04,Shades Of Grey,tree,1
2,S02E04,Shades Of Grey,trees,1
2,S02E04,Shades Of Grey,triple frame,0
2,S02E04,Shades Of Grey,waterfall,0
2,S02E04,Shades Of Grey,waves,0
2,S02E04,Shades Of Grey,windmill,0
2,S02E04,Shades Of Grey,window frame,0
2,S02E04,Shades Of Grey,winter,0
2,S02E04,Shades Of Grey,wood framed,0
2,S02E05,Autumn Splendor,apple frame,0
2,S02E05,Autumn Splendor,aurora borealis,0
2,S02E05,Autumn Splendor,barn,0
2,S02E05,Autumn Splendor,beach,0
2,S02E05,Autumn Splendor,boat,0
2,S02E05,Autumn Splendor,bridge,0
2,S02E05,Autumn Splendor,building,0
2,S02E05,Autumn Splendor,bushes,1
2,S02E05,Autumn Splendor,cabin,0
2,S02E05,Autumn Splendor,cactus,0
2,S02E05,Autumn Splendor,circle frame,0
2,S02E05,Autumn Splendor,cirrus,0
2,S02E05,Autumn Splendor,cliff,0
2,S02E05,Autumn Splendor,clouds,0
2,S02E05,Autumn Splendor,conifer,0
2,S02E05,Autumn Splendor,cumulus,0
2,S02E05,Autumn Splendor,deciduous,1
2,S02E05,Autumn Splendor,diane andre,0
2,S02E05,Autumn Splendor,dock,0
2,S02E05,Autumn Splendor,double oval frame,0
2,S02E05,Autumn Splendor,farm,0
2,S02E05,Autumn Splendor,fence,0
2,S02E05,Autumn Splendor,fire,0
2,S02E05,Autumn Splendor,florida frame,0
2,S02E05,Autumn Splendor,flowers,0
2,S02E05,Autumn Splendor,fog,0
2,S02E05,Autumn Splendor,framed,0
2,S02E05,Autumn Splendor,grass,1
2,S02E05,Autumn Splendor,guest,0
2,S02E05,Autumn Splendor,half circle frame,0
2,S02E05,Autumn Splendor,half oval frame,0
2,S02E05,Autumn Splendor,hills,0
2,S02E05,Autumn Splendor,lake,1
2,S02E05,Autumn Splendor,lakes,0
2,S02E05,Autumn Splendor,lighthouse,0
2,S02E05,Autumn Splendor,mill,0
2,S02E05,Autumn Splendor,moon,0
2,S02E05,Autumn Splendor,mountain,0
2,S02E05,Autumn Splendor,mountains,0
2,S02E05,Autumn Splendor,night,0
2,S02E05,Autumn Splendor,ocean,0
2,S02E05,Autumn Splendor,oval frame,0
2,S02E05,Autumn Splendor,palm trees,0
2,S02E05,Autumn Splendor,path,0
2,S02E05,Autumn Splendor,person,0
2,S02E05,Autumn Splendor,portrait,0
2,S02E05,Autumn Splendor,rectangle 3d frame,0
2,S02E05,Autumn Splendor,rectangular frame,0
2,S02E05,Autumn Splendor,river,0
2,S02E05,Autumn Splendor,rocks,0
2,S02E05,Autumn Splendor,seashell frame,0
2,S02E05,Autumn Splendor,snow,0
2,S02E05,Autumn Splendor,snowy mountain,0
2,S02E05,Autumn Splendor,split frame,0
2,S02E05,Autumn Splendor,steve ross,0
2,S02E05,Autumn Splendor,structure,0
2,S02E05,Autumn Splendor,sun,0
2,S02E05,Autumn Splendor,tomb frame,0
2,S02E05,Autumn Splendor,tree,1
2,S02E05,Autumn Splendor,trees,1
2,S02E05,Autumn Splendor,triple frame,0
2,S02E05,Autumn Splendor,waterfall,0
2,S02E05,Autumn Splendor,waves,0
2,S02E05,Autumn Splendor,windmill,0
2,S02E05,Autumn Splendor,window frame,0
2,S02E05,Autumn Splendor,winter,0
2,S02E05,Autumn Splendor,wood framed,0
2,S02E06,Black River,apple frame,0
2,S02E06,Black River,aurora borealis,0
2,S02E06,Black River,barn,0
2,S02E06,Black River,beach,0
2,S02E06,Black River,boat,0
2,S02E06,Black River,bridge,0
2,S02E06,Black River,building,0
2,S02E06,Black River,bushes,1
2,S02E06,Black River,cabin,0
2,S02E06,Black River,cactus,0
2,S02E06,Black River,circle frame,0
2,S02E06,Black River,cirrus,0
2,S02E06,Black River,cliff,0
2,S02E06,Black River,clouds,1
2,S02E06,Black River,conifer,0
2,S02E06,Black River,cumulus,1
2,S02E06,Black River,deciduous,1
2,S02E06,Black River,diane andre,0
2,S02E06,Black River,dock,0
2,S02E06,Black River,double oval frame,0
2,S02E06,Black River,farm,0
2,S02E06,Black River,fence,0
2,S02E06,Black River,fire,0
2,S02E06,Black River,florida frame,0
2,S02E06,Black River,flowers,0
2,S02E06,Black River,fog,0
2,S02E06,Black River,framed,0
2,S02E06,Black River,grass,1
2,S02E06,Black River,guest,0
2,S02E06,Black River,half circle frame,0
2,S02E06,Black River,half oval frame,0
2,S02E06,Black River,hills,0
2,S02E06,Black River,lake,0
2,S02E06,Black River,lakes,0
2,S02E06,Black River,lighthouse,0
2,S02E06,Black River,mill,0
2,S02E06,Black River,moon,0
2,S02E06,Black River,mountain,0
2,S02E06,Black River,mountains,0
2,S02E06,Black River,night,0
2,S02E06,Black River,ocean,0
2,S02E06,Black River,oval frame,0
2,S02E06,Black River,palm trees,0
2,S02E06,Black River,path,0
2,S02E06,Black River,person,0
2,S02E06,Black River,portrait,0
2,S02E06,Black River,rectangle 3d frame,0
2,S02E06,Black River,rectangular frame,0
2,S02E06,Black River,river,1
2,S02E06,Black River,rocks,0
2,S02E06,Black River,seashell frame,0
2,S02E06,Black River,snow,0
2,S02E06,Black River,snowy mountain,0
2,S02E06,Black River,split frame,0
2,S02E06,Black River,steve ross,0
2,S02E06,Black River,structure,0
2,S02E06,Black River,sun,0
2,S02E06,Black River,tomb frame,0
2,S02E06,Black River,tree,1
2,S02E06,Black River,trees,1
2,S02E06,Black River,triple frame,0
2,S02E06,Black River,waterfall,0
2,S02E06,Black River,waves,0
2,S02E06,Black River,windmill,0
2,S02E06,Black River,window frame,0
2,S02E06,Black River,winter,0
2,S02E06,Black River,wood framed,0
2,S02E07,Brown Mountain,apple frame,0
2,S02E07,Brown Mountain,aurora borealis,0
2,S02E07,Brown Mountain,barn,0
2,S02E07,Brown Mountain,beach,0
2,S02E07,Brown Mountain,boat,0
2,S02E07,Brown Mountain,bridge,0
2,S02E07,Brown Mountain,building,0
2,S02E07,Brown Mountain,bushes,0
2,S02E07,Brown Mountain,cabin,0
2,S02E07,Brown Mountain,cactus,0
2,S02E07,Brown Mountain,circle frame,0
2,S02E07,Brown Mountain,cirrus,0
2,S02E07,Brown Mountain,cliff,0
2,S02E07,Brown Mountain,clouds,1
2,S02E07,Brown Mountain,conifer,1
2,S02E07,Brown Mountain,cumulus,1
2,S02E07,Brown Mountain,deciduous,0
2,S02E07,Brown Mountain,diane andre,0
2,S02E07,Brown Mountain,dock,0
2,S02E07,Brown Mountain,double oval frame,0
2,S02E07,Brown Mountain,farm,0
2,S02E07,Brown Mountain,fence,0
2,S02E07,Brown Mountain,fire,0
2,S02E07,Brown Mountain,florida frame,0
2,S02E07,Brown Mountain,flowers,0
2,S02E07,Brown Mountain,fog,0
2,S02E07,Brown Mountain,framed,0
2,S02E07,Brown Mountain,grass,1
2,S02E07,Brown Mountain,guest,0
2,S02E07,Brown Mountain,half circle frame,0
2,S02E07,Brown Mountain,half oval frame,0
2,S02E07,Brown Mountain,hills,0
2,S02E07,Brown Mountain,lake,1
2,S02E07,Brown Mountain,lakes,0
2,S02E07,Brown Mountain,lighthouse,0
2,S02E07,Brown Mountain,mill,0
2,S02E07,Brown Mountain,moon,0
2,S02E07,Brown Mountain,mountain,1
2,S02E07,Brown Mountain,mountains,1
2,S02E07,Brown Mountain,night,0
2,S02E07,Brown Mountain,ocean,0
2,S02E07,Brown Mountain,oval frame,0
2,S02E07,Brown Mountain,palm trees,0
2,S02E07,Brown Mountain,path,0
2,S02E07,Brown Mountain,person,0
2,S02E07,Brown Mountain,portrait,0
2,S02E07,Brown Mountain,rectangle 3d frame,0
2,S02E07,Brown Mountain,rectangular frame,0
2,S02E07,Brown Mountain,river,0
2,S02E07,Brown Mountain,rocks,0
2,S02E07,Brown Mountain,seashell frame,0
2,S02E07,Brown Mountain,snow,0
2,S02E07,Brown Mountain,snowy mountain,0
2,S02E07,Brown Mountain,split frame,0
2,S02E07,Brown Mountain,steve ross,0
2,S02E07,Brown Mountain,structure,0
2,S02E07,Brown Mountain,sun,0
2,S02E07,Brown Mountain,tomb frame,0
2,S02E07,Brown Mountain,tree,1
2,S02E07,Brown Mountain,trees,1
2,S02E07,Brown Mountain,triple frame,0
2,S02E07,Brown Mountain,waterfall,0
2,S02E07,Brown Mountain,waves,0
2,S02E07,Brown Mountain,windmill,0
2,S02E07,Brown Mountain,window frame,0
2,S02E07,Brown Mountain,winter,0
