season_txt,title,object,present,episode_num
01,Snowfall,lighthouse,0,12
01,Snowfall,mill,0,12
01,Snowfall,moon,0,12
01,Snowfall,mountain,1,12
01,Snowfall,mountains,1,12
01,Snowfall,night,0,12
01,Snowfall,ocean,0,12
01,Snowfall,oval frame,0,12
01,Snowfall,palm trees,0,12
01,Snowfall,path,0,12
01,Snowfall,person,0,12
01,Snowfall,portrait,0,12
01,Snowfall,rectangle 3d frame,0,12
01,Snowfall,rectangular frame,0,12
01,Snowfall,river,0,12
01,Snowfall,rocks,0,12
01,Snowfall,seashell frame,0,12
01,Snowfall,snow,0,12
01,Snowfall,snowy mountain,1,12
01,Snowfall,split frame,0,12
01,Snowfall,steve ross,0,12
01,Snowfall,structure,0,12
01,Snowfall,sun,0,12
01,Snowfall,tomb frame,0,12
01,Snowfall,tree,1,12
01,Snowfall,trees,1,12
01,Snowfall,triple frame,0,12
01,Snowfall,waterfall,0,12
01,Snowfall,waves,0,12
01,Snowfall,windmill,0,12
01,Snowfall,window frame,0,12
01,Snowfall,winter,0,12
01,Snowfall,wood framed,0,12
01,Final Reflections,apple frame,0,13
01,Final Reflections,aurora borealis,0,13
01,Final Reflections,barn,0,13
01,Final Reflections,beach,0,13
01,Final Reflections,boat,0,13
01,Final Reflections,bridge,0,13
01,Final Reflections,building,0,13
01,Final Reflections,bushes,1,13
01,Final Reflections,cabin,0,13
01,Final Reflections,cactus,0,13
01,Final Reflections,circle frame,0,13
01,Final Reflections,cirrus,0,13
01,Final Reflections,cliff,0,13
01,Final Reflections,clouds,0,13
01,Final Reflections,conifer,1,13
01,Final Reflections,cumulus,0,13
01,Final Reflections,deciduous,1,13
01,Final Reflections,diane andre,0,13
01,Final Reflections,dock,0,13
01,Final Reflections,double oval frame,0,13
01,Final Reflections,farm,0,13
01,Final Reflections,fence,0,13
01,Final Reflections,fire,0,13
01,Final Reflections,florida frame,0,13
01,Final Reflections,flowers,0,13
01,Final Reflections,fog,0,13
01,Final Reflections,framed,0,13
01,Final Reflections,grass,1,13
01,Final Reflections,guest,0,13
01,Final Reflections,half circle frame,0,13
01,Final Reflections,half oval frame,0,13
01,Final Reflections,hills,0,13
01,Final Reflections,lake,0,13
01,Final Reflections,lakes,0,13
01,Final Reflections,lighthouse,0,13
01,Final Reflections,mill,0,13
01,Final Reflections,moon,0,13
01,Final Reflections,mountain,1,13
01,Final Reflections,mountains,0,13
01,Final Reflections,night,0,13
01,Final Reflections,ocean,0,13
01,Final Reflections,oval frame,0,13
01,Final Reflections,palm trees,0,13
01,Final Reflections,path,0,13
01,Final Reflections,person,0,13
01,Final Reflections,portrait,0,13
01,Final Reflections,rectangle 3d frame,0,13
01,Final Reflections,rectangular frame,0,13
01,Final Reflections,river,0,13
01,Final Reflections,rocks,0,13
01,Final Reflections,seashell frame,0,13
01,Final Reflections,snow,0,13
01,Final Reflections,snowy mountain,1,13
01,Final Reflections,split frame,0,13
01,Final Reflections,steve ross,0,13
01,Final Reflections,structure,0,13
01,Final Reflections,sun,0,13
01,Final Reflections,tomb frame,0,13
01,Final Reflections,tree,1,13
01,Final Reflections,trees,1,13
01,Final Reflections,triple frame,0,13
01,Final Reflections,waterfall,0,13
01,Final Reflections,waves,0,13
01,Final Reflections,windmill,0,13
01,Final Reflections,window frame,0,13
01,Final Reflections,winter,0,13
01,Final Reflections,wood framed,0,13
02,Meadow Lake,apple frame,0,1
02,Meadow Lake,aurora borealis,0,1
02,Meadow Lake,barn,0,1
02,Meadow Lake,beach,0,1
02,Meadow Lake,boat,0,1
02,Meadow Lake,bridge,0,1
02,Meadow Lake,building,0,1
02,Meadow Lake,bushes,1,1
02,Meadow Lake,cabin,0,1
02,Meadow Lake,cactus,0,1
02,Meadow Lake,circle frame,0,1
02,Meadow Lake,cirrus,0,1
02,Meadow Lake,cliff,0,1
02,Meadow Lake,clouds,0,1
02,Meadow Lake,conifer,1,1
02,Meadow Lake,cumulus,1,1
02,Meadow Lake,deciduous,1,1
02,Meadow Lake,diane andre,0,1
02,Meadow Lake,dock,0,1
02,Meadow Lake,double oval frame,0,1
02,Meadow Lake,farm,0,1
02,Meadow Lake,fence,0,1
02,Meadow Lake,fire,0,1
02,Meadow Lake,florida frame,0,1
02,Meadow Lake,flowers,0,1
02,Meadow Lake,fog,0,1
02,Meadow Lake,framed,0,1
02,Meadow Lake,grass,1,1
02,Meadow Lake,guest,0,1
02,Meadow Lake,half circle frame,0,1
02,Meadow Lake,half oval frame,0,1
02,Meadow Lake,hills,0,1
02,Meadow Lake,lake,1,1
02,Meadow Lake,lakes,0,1
02,Meadow Lake,lighthouse,0,1
02,Meadow Lake,mill,0,1
02,Meadow Lake,moon,0,1
02,Meadow Lake,mountain,1,1
02,Meadow Lake,mountains,0,1
02,Meadow Lake,night,0,1
02,Meadow Lake,ocean,0,1
02,Meadow Lake,oval frame,0,1
02,Meadow Lake,palm trees,0,1
02,Meadow Lake,path,0,1
02,Meadow Lake,person,0,1
02,Meadow Lake,portrait,0,1
02,Meadow Lake,rectangle 3d frame,0,1
02,Meadow Lake,rectangular frame,0,1
02,Meadow Lake,river,0,1
02,Meadow Lake,rocks,0,1
02,Meadow Lake,seashell frame,0,1
02,Meadow Lake,snow,0,1
02,Meadow Lake,snowy mountain,1,1
02,Meadow Lake,split frame,0,1
02,Meadow Lake,steve ross,0,1
02,Meadow Lake,structure,0,1
02,Meadow Lake,sun,0,1
02,Meadow Lake,tomb frame,0,1
02,Meadow Lake,tree,1,1
02,Meadow Lake,trees,1,1
02,Meadow Lake,triple frame,0,1
02,Meadow Lake,waterfall,0,1
02,Meadow Lake,waves,0,1
02,Meadow Lake,windmill,0,1
02,Meadow Lake,window frame,0,1
02,Meadow Lake,winter,0,1
02,Meadow Lake,wood framed,0,1
02,Winter Sun,apple frame,0,2
02,Winter Sun,aurora borealis,0,2
02,Winter Sun,barn,0,2
02,Winter Sun,beach,0,2
02,Winter Sun,boat,0,2
02,Winter Sun,bridge,0,2
02,Winter Sun,building,0,2
02,Winter Sun,bushes,0,2
02,Winter Sun,cabin,0,2
02,Winter Sun,cactus,0,2
02,Winter Sun,circle frame,0,2
02,Winter Sun,cirrus,0,2
02,Winter Sun,cliff,0,2
02,Winter Sun,clouds,0,2
02,Winter Sun,conifer,1,2
02,Winter Sun,cumulus,0,2
02,Winter Sun,deciduous,0,2
02,Winter Sun,diane andre,0,2
02,Winter Sun,dock,0,2
02,Winter Sun,double oval frame,0,2
02,Winter Sun,farm,0,2
02,Winter Sun,fence,0,2
02,Winter Sun,fire,0,2
02,Winter Sun,florida frame,0,2
02,Winter Sun,flowers,0,2
02,Winter Sun,fog,0,2
02,Winter Sun,framed,0,2
02,Winter Sun,grass,0,2
02,Winter Sun,guest,0,2
02,Winter Sun,half circle frame,0,2
02,Winter Sun,half oval frame,0,2
02,Winter Sun,hills,0,2
02,Winter Sun,lake,1,2
02,Winter Sun,lakes,0,2
02,Winter Sun,lighthouse,0,2
02,Winter Sun,mill,0,2
02,Winter Sun,moon,0,2
02,Winter Sun,mountain,0,2
02,Winter Sun,mountains,0,2
02,Winter Sun,night,0,2
02,Winter Sun,ocean,0,2
02,Winter Sun,oval frame,0,2
02,Winter Sun,palm trees,0,2
02,Winter Sun,path,0,2
02,Winter Sun,person,0,2
02,Winter Sun,portrait,0,2
02,Winter Sun,rectangle 3d frame,0,2
02,Winter Sun,rectangular frame,0,2
02,Winter Sun,river,0,2
02,Winter Sun,rocks,0,2
02,Winter Sun,seashell frame,0,2
02,Winter Sun,snow,1,2
02,Winter Sun,snowy mountain,0,2
02,Winter Sun,split frame,0,2
02,Winter Sun,steve ross,0,2
02,Winter Sun,structure,0,2
02,Winter Sun,sun,1,2
02,Winter Sun,tomb frame,0,2
02,Winter Sun,tree,1,2
02,Winter Sun,trees,1,2
02,Winter Sun,triple frame,0,2
02,Winter Sun,waterfall,0,2
02,Winter Sun,waves,0,2
02,Winter Sun,windmill,0,2
02,Winter Sun,window frame,0,2
02,Winter Sun,winter,0,2
02,Winter Sun,wood framed,0,2
02,Ebony Sea,apple frame,0,3
02,Ebony Sea,aurora borealis,0,3
02,Ebony Sea,barn,0,3
02,Ebony Sea,beach,0,3
02,Ebony Sea,boat,0,3
02,Ebony Sea,bridge,0,3
02,Ebony Sea,building,0,3
02,Ebony Sea,bushes,0,3
02,Ebony Sea,cabin,0,3
02,Ebony Sea,cactus,0,3
02,Ebony Sea,circle frame,0,3
02,Ebony Sea,cirrus,0,3
02,Ebony Sea,cliff,0,3
02,Ebony Sea,clouds,1,3
02,Ebony Sea,conifer,0,3
02,Ebony Sea,cumulus,1,3
02,Ebony Sea,deciduous,1,3
02,Ebony Sea,diane andre,0,3
02,Ebony Sea,dock,0,3
02,Ebony Sea,double oval frame,0,3
02,Ebony Sea,farm,0,3
02,Ebony Sea,fence,0,3
02,Ebony Sea,fire,0,3
02,Ebony Sea,florida frame,0,3
02,Ebony Sea,flowers,0,3
02,Ebony Sea,fog,0,3
02,Ebony Sea,framed,0,3
02,Ebony Sea,grass,0,3
02,Ebony Sea,guest,0,3
02,Ebony Sea,half circle frame,0,3
02,Ebony Sea,half oval frame,0,3
02,Ebony Sea,hills,0,3
02,Ebony Sea,lake,0,3
02,Ebony Sea,lakes,0,3
02,Ebony Sea,lighthouse,0,3
02,Ebony Sea,mill,0,3
02,Ebony Sea,moon,0,3
02,Ebony Sea,mountain,0,3
02,Ebony Sea,mountains,0,3
02,Ebony Sea,night,0,3
02,Ebony Sea,ocean,1,3
02,Ebony Sea,oval frame,0,3
02,Ebony Sea,palm trees,0,3
02,Ebony Sea,path,0,3
02,Ebony Sea,person,0,3
02,Ebony Sea,portrait,0,3
02,Ebony Sea,rectangle 3d frame,0,3
02,Ebony Sea,rectangular frame,0,3
02,Ebony Sea,river,0,3
02,Ebony Sea,rocks,0,3
02,Ebony Sea,seashell frame,0,3
02,Ebony Sea,snow,0,3
02,Ebony Sea,snowy mountain,0,3
02,Ebony Sea,split frame,0,3
02,Ebony Sea,steve ross,0,3
02,Ebony Sea,structure,0,3
02,Ebony Sea,sun,1,3
02,Ebony Sea,tomb frame,0,3
02,Ebony Sea,tree,1,3
02,Ebony Sea,trees,1,3
02,Ebony Sea,triple frame,0,3
02,Ebony Sea,waterfall,0,3
02,Ebony Sea,waves,1,3
02,Ebony Sea,windmill,0,3
02,Ebony Sea,window frame,0,3
02,Ebony Sea,winter,0,3
02,Ebony Sea,wood framed,0,3
02,Shades Of Grey,apple frame,0,4
02,Shades Of Grey,aurora borealis,0,4
02,Shades Of Grey,barn,0,4
02,Shades Of Grey,beach,0,4
02,Shades Of Grey,boat,0,4
02,Shades Of Grey,bridge,0,4
02,Shades Of Grey,building,0,4
02,Shades Of Grey,bushes,1,4
02,Shades Of Grey,cabin,1,4
02,Shades Of Grey,cactus,0,4
02,Shades Of Grey,circle frame,0,4
02,Shades Of Grey,cirrus,0,4
02,Shades Of Grey,cliff,0,4
02,Shades Of Grey,clouds,1,4
02,Shades Of Grey,conifer,1,4
02,Shades Of Grey,cumulus,1,4
02,Shades Of Grey,deciduous,1,4
02,Shades Of Grey,diane andre,0,4
02,Shades Of Grey,dock,0,4
02,Shades Of Grey,double oval frame,0,4
02,Shades Of Grey,farm,0,4
02,Shades Of Grey,fence,0,4
02,Shades Of Grey,fire,0,4
02,Shades Of Grey,florida frame,0,4
02,Shades Of Grey,flowers,0,4
02,Shades Of Grey,fog,0,4
02,Shades Of Grey,framed,0,4
02,Shades Of Grey,grass,0,4
02,Shades Of Grey,guest,0,4
02,Shades Of Grey,half circle frame,0,4
02,Shades Of Grey,half oval frame,0,4
02,Shades Of Grey,hills,0,4
02,Shades Of Grey,lake,1,4
02,Shades Of Grey,lakes,0,4
02,Shades Of Grey,lighthouse,0,4
02,Shades Of Grey,mill,0,4
02,Shades Of Grey,moon,0,4
02,Shades Of Grey,mountain,1,4
02,Shades Of Grey,mountains,1,4
02,Shades Of Grey,night,0,4
02,Shades Of Grey,ocean,0,4
02,Shades Of Grey,oval frame,0,4
02,Shades Of Grey,palm trees,0,4
02,Shades Of Grey,path,0,4
02,Shades Of Grey,person,0,4
02,Shades Of Grey,portrait,0,4
02,Shades Of Grey,rectangle 3d frame,0,4
02,Shades Of Grey,rectangular frame,0,4
02,Shades Of Grey,river,0,4
02,Shades Of Grey,rocks,0,4
02,Shades Of Grey,seashell frame,0,4
02,Shades Of Grey,snow,1,4
02,Shades Of Grey,snowy mountain,1,4
02,Shades Of Grey,split frame,0,4
02,Shades Of Grey,steve ross,0,4
02,Shades Of Grey,structure,1,4
02,Shades Of Grey,sun,0,4
02,Shades Of Grey,tomb frame,0,4
02,Shades Of Grey,tree,1,4
02,Shades Of Grey,trees,1,4
02,Shades Of Grey,triple frame,0,4
02,Shades Of Grey,waterfall,0,4
02,Shades Of Grey,waves,0,4
02,Shades Of Grey,windmill,0,4
02,Shades Of Grey,window frame,0,4
02,Shades Of Grey,winter,0,4
02,Shades Of Grey,wood framed,0,4
02,Autumn Splendor,apple frame,0,5
02,Autumn Splendor,aurora borealis,0,5
02,Autumn Splendor,barn,0,5
02,Autumn Splendor,beach,0,5
02,Autumn Splendor,boat,0,5
02,Autumn Splendor,bridge,0,5
02,Autumn Splendor,building,0,5
02,Autumn Splendor,bushes,1,5
02,Autumn Splendor,cabin,0,5
02,Autumn Splendor,cactus,0,5
02,Autumn Splendor,circle frame,0,5
02,Autumn Splendor,cirrus,0,5
02,Autumn Splendor,cliff,0,5
02,Autumn Splendor,clouds,0,5
02,Autumn Splendor,conifer,0,5
02,Autumn Splendor,cumulus,0,5
02,Autumn Splendor,deciduous,1,5
02,Autumn Splendor,diane andre,0,5
02,Autumn Splendor,dock,0,5
02,Autumn Splendor,double oval frame,0,5
02,Autumn Splendor,farm,0,5
02,Autumn Splendor,fence,0,5
02,Autumn Splendor,fire,0,5
02,Autumn Splendor,florida frame,0,5
02,Autumn Splendor,flowers,0,5
02,Autumn Splendor,fog,0,5
02,Autumn Splendor,framed,0,5
02,Autumn Splendor,grass,1,5
02,Autumn Splendor,guest,0,5
02,Autumn Splendor,half circle frame,0,5
02,Autumn Splendor,half oval frame,0,5
02,Autumn Splendor,hills,0,5
02,Autumn Splendor,lake,1,5
02,Autumn Splendor,lakes,0,5
02,Autumn Splendor,lighthouse,0,5
02,Autumn Splendor,mill,0,5
02,Autumn Splendor,moon,0,5
02,Autumn Splendor,mountain,0,5
02,Autumn Splendor,mountains,0,5
02,Autumn Splendor,night,0,5
02,Autumn Splendor,ocean,0,5
02,Autumn Splendor,oval frame,0,5
02,Autumn Splendor,palm trees,0,5
02,Autumn Splendor,path,0,5
02,Autumn Splendor,person,0,5
02,Autumn Splendor,portrait,0,5
02,Autumn Splendor,rectangle 3d frame,0,5
02,Autumn Splendor,rectangular frame,0,5
02,Autumn Splendor,river,0,5
02,Autumn Splendor,rocks,0,5
02,Autumn Splendor,seashell frame,0,5
02,Autumn Splendor,snow,0,5
02,Autumn Splendor,snowy mountain,0,5
02,Autumn Splendor,split frame,0,5
02,Autumn Splendor,steve ross,0,5
02,Autumn Splendor,structure,0,5
02,Autumn Splendor,sun,0,5
02,Autumn Splendor,tomb frame,0,5
02,Autumn Splendor,tree,1,5
02,Autumn Splendor,trees,1,5
02,Autumn Splendor,triple frame,0,5
02,Autumn Splendor,waterfall,0,5
02,Autumn Splendor,waves,0,5
02,Autumn Splendor,windmill,0,5
02,Autumn Splendor,window frame,0,5
02,Autumn Splendor,winter,0,5
02,Autumn Splendor,wood framed,0,5
02,Black River,apple frame,0,6
02,Black River,aurora borealis,0,6
02,Black River,barn,0,6
02,Black River,beach,0,6
02,Black River,boat,0,6
02,Black River,bridge,0,6
02,Black River,building,0,6
02,Black River,bushes,1,6
02,Black River,cabin,0,6
02,Black River,cactus,0,6
02,Black River,circle frame,0,6
02,Black River,cirrus,0,6
02,Black River,cliff,0,6
02,Black River,clouds,1,6
02,Black River,conifer,0,6
02,Black River,cumulus,1,6
02,Black River,deciduous,1,6
02,Black River,diane andre,0,6
02,Black River,dock,0,6
02,Black River,double oval frame,0,6
02,Black River,farm,0,6
02,Black River,fence,0,6
02,Black River,fire,0,6
02,Black River,florida frame,0,6
02,Black River,flowers,0,6
02,Black River,fog,0,6
02,Black River,framed,0,6
02,Black River,grass,1,6
02,Black River,guest,0,6
02,Black River,half circle frame,0,6
02,Black River,half oval frame,0,6
02,Black River,hills,0,6
02,Black River,lake,0,6
02,Black River,lakes,0,6
02,Black River,lighthouse,0,6
02,Black River,mill,0,6
02,Black River,moon,0,6
02,Black River,mountain,0,6
02,Black River,mountains,0,6
02,Black River,night,0,6
02,Black River,ocean,0,6
02,Black River,oval frame,0,6
02,Black River,palm trees,0,6
02,Black River,path,0,6
02,Black River,person,0,6
02,Black River,portrait,0,6
02,Black River,rectangle 3d frame,0,6
02,Black River,rectangular frame,0,6
02,Black River,river,1,6
02,Black River,rocks,0,6
02,Black River,seashell frame,0,6
02,Black River,snow,0,6
02,Black River,snowy mountain,0,6
02,Black River,split frame,0,6
02,Black River,steve ross,0,6
02,Black River,structure,0,6
02,Black River,sun,0,6
02,Black River,tomb frame,0,6
02,Black River,tree,1,6
02,Black River,trees,1,6
02,Black River,triple frame,0,6
02,Black River,waterfall,0,6
02,Black River,waves,0,6
02,Black River,windmill,0,6
02,Black River,window frame,0,6
02,Black River,winter,0,6
02,Black River,wood framed,0,6
02,Brown Mountain,apple frame,0,7
02,Brown Mountain,aurora borealis,0,7
02,Brown Mountain,barn,0,7
02,Brown Mountain,beach,0,7
02,Brown Mountain,boat,0,7
02,Brown Mountain,bridge,0,7
02,Brown Mountain,building,0,7
02,Brown Mountain,bushes,0,7
02,Brown Mountain,cabin,0,7
02,Brown Mountain,cactus,0,7
02,Brown Mountain,circle frame,0,7
02,Brown Mountain,cirrus,0,7
02,Brown Mountain,cliff,0,7
02,Brown Mountain,clouds,1,7
02,Brown Mountain,conifer,1,7
02,Brown Mountain,cumulus,1,7
02,Brown Mountain,deciduous,0,7
02,Brown Mountain,diane andre,0,7
02,Brown Mountain,dock,0,7
02,Brown Mountain,double oval frame,0,7
02,Brown Mountain,farm,0,7
02,Brown Mountain,fence,0,7
02,Brown Mountain,fire,0,7
02,Brown Mountain,florida frame,0,7
02,Brown Mountain,flowers,0,7
02,Brown Mountain,fog,0,7
02,Brown Mountain,framed,0,7
02,Brown Mountain,grass,1,7
02,Brown Mountain,guest,0,7
02,Brown Mountain,half circle frame,0,7
02,Brown Mountain,half oval frame,0,7
02,Brown Mountain,hills,0,7
02,Brown Mountain,lake,1,7
02,Brown Mountain,lakes,0,7
02,Brown Mountain,lighthouse,0,7
02,Brown Mountain,mill,0,7
02,Brown Mountain,moon,0,7
02,Brown Mountain,mountain,1,7
02,Brown Mountain,mountains,1,7
02,Brown Mountain,night,0,7
02,Brown Mountain,ocean,0,7
02,Brown Mountain,oval frame,0,7
02,Brown Mountain,palm trees,0,7
02,Brown Mountain,path,0,7
02,Brown Mountain,person,0,7
02,Brown Mountain,portrait,0,7
02,Brown Mountain,rectangle 3d frame,0,7
02,Brown Mountain,rectangular frame,0,7
02,Brown Mountain,river,0,7
02,Brown Mountain,rocks,0,7
02,Brown Mountain,seashell frame,0,7
02,Brown Mountain,snow,0,7
02,Brown Mountain,snowy mountain,0,7
02,Brown Mountain,split frame,0,7
02,Brown Mountain,steve ross,0,7
02,Brown Mountain,structure,0,7
02,Brown Mountain,sun,0,7
02,Brown Mountain,tomb frame,0,7
02,Brown Mountain,tree,1,7
02,Brown Mountain,trees,1,7
02,Brown Mountain,triple frame,0,7
02,Brown Mountain,waterfall,0,7
02,Brown Mountain,waves,0,7
02,Brown Mountain,windmill,0,7
02,Brown Mountain,window frame,0,7
02,Brown Mountain,winter,0,7
02,Brown Mountain,wood framed,0,7
02,Reflections,apple frame,0,8
02,Reflections,aurora borealis,0,8
02,Reflections,barn,0,8
02,Reflections,beach,0,8
02,Reflections,boat,0,8
02,Reflections,bridge,0,8
02,Reflections,building,0,8
02,Reflections,bushes,1,8
02,Reflections,cabin,0,8
02,Reflections,cactus,0,8
02,Reflections,circle frame,0,8
02,Reflections,cirrus,1,8
02,Reflections,cliff,0,8
02,Reflections,clouds,1,8
02,Reflections,conifer,1,8
02,Reflections,cumulus,0,8
02,Reflections,deciduous,0,8
02,Reflections,diane andre,0,8
02,Reflections,dock,0,8
02,Reflections,double oval frame,0,8
02,Reflections,farm,0,8
02,Reflections,fence,0,8
02,Reflections,fire,0,8
02,Reflections,florida frame,0,8
02,Reflections,flowers,0,8
02,Reflections,fog,0,8
02,Reflections,framed,0,8
02,Reflections,grass,0,8
02,Reflections,guest,0,8
02,Reflections,half circle frame,0,8
02,Reflections,half oval frame,0,8
02,Reflections,hills,0,8
02,Reflections,lake,1,8
02,Reflections,lakes,0,8
02,Reflections,lighthouse,0,8
02,Reflections,mill,0,8
02,Reflections,moon,0,8
02,Reflections,mountain,1,8
02,Reflections,mountains,0,8
02,Reflections,night,0,8
02,Reflections,ocean,0,8
02,Reflections,oval frame,0,8
02,Reflections,palm trees,0,8
02,Reflections,path,0,8
02,Reflections,person,0,8
02,Reflections,portrait,0,8
02,Reflections,rectangle 3d frame,0,8
02,Reflections,rectangular frame,0,8
02,Reflections,river,0,8
02,Reflections,rocks,0,8
02,Reflections,seashell frame,0,8
02,Reflections,snow,0,8
02,Reflections,snowy mountain,1,8
02,Reflections,split frame,0,8
02,Reflections,steve ross,0,8
02,Reflections,structure,0,8
02,Reflections,sun,0,8
02,Reflections,tomb frame,0,8
02,Reflections,tree,1,8
02,Reflections,trees,1,8
02,Reflections,triple frame,0,8
02,Reflections,waterfall,0,8
02,Reflections,waves,0,8
02,Reflections,windmill,0,8
02,Reflections,window frame,0,8
02,Reflections,winter,0,8
02,Reflections,wood framed,0,8
02,Black & White Seascape,apple frame,0,9
02,Black & White Seascape,aurora borealis,0,9
02,Black & White Seascape,barn,0,9
02,Black & White Seascape,beach,0,9
02,Black & White Seascape,boat,0,9
02,Black & White Seascape,bridge,0,9
02,Black & White Seascape,building,0,9
02,Black & White Seascape,bushes,0,9
02,Black & White Seascape,cabin,0,9
02,Black & White Seascape,cactus,0,9
02,Black & White Seascape,circle frame,0,9
02,Black & White Seascape,cirrus,1,9
02,Black & White Seascape,cliff,0,9
02,Black & White Seascape,clouds,0,9
02,Black & White Seascape,conifer,0,9
02,Black & White Seascape,cumulus,1,9
02,Black & White Seascape,deciduous,1,9
02,Black & White Seascape,diane andre,0,9
02,Black & White Seascape,dock,0,9
02,Black & White Seascape,double oval frame,0,9
02,Black & White Seascape,farm,0,9
02,Black & White Seascape,fence,0,9
02,Black & White Seascape,fire,0,9
02,Black & White Seascape,florida frame,0,9
02,Black & White Seascape,flowers,0,9
02,Black & White Seascape,fog,0,9
02,Black & White Seascape,framed,0,9
02,Black & White Seascape,grass,0,9
02,Black & White Seascape,guest,0,9
02,Black & White Seascape,half circle frame,0,9
02,Black & White Seascape,half oval frame,0,9
02,Black & White Seascape,hills,0,9
02,Black & White Seascape,lake,0,9
02,Black & White Seascape,lakes,0,9
02,Black & White Seascape,lighthouse,0,9
02,Black & White Seascape,mill,0,9
02,Black & White Seascape,moon,0,9
02,Black & White Seascape,mountain,0,9
02,Black & White Seascape,mountains,0,9
02,Black & White Seascape,night,0,9
02,Black & White Seascape,ocean,1,9
02,Black & White Seascape,oval frame,0,9
02,Black & White Seascape,palm trees,0,9
02,Black & White Seascape,path,0,9
02,Black & White Seascape,person,0,9
02,Black & White Seascape,portrait,0,9
02,Black & White Seascape,rectangle 3d frame,0,9
02,Black & White Seascape,rectangular frame,0,9
02,Black & White Seascape,river,0,9
02,Black & White Seascape,rocks,1,9
02,Black & White Seascape,seashell frame,0,9
02,Black & White Seascape,snow,0,9
02,Black & White Seascape,snowy mountain,0,9
02,Black & White Seascape,split frame,0,9
02,Black & White Seascape,steve ross,0,9
02,Black & White Seascape,structure,0,9
02,Black & White Seascape,sun,1,9
02,Black & White Seascape,tomb frame,0,9
02,Black & White Seascape,tree,1,9
02,Black & White Seascape,trees,1,9
02,Black & White Seascape,triple frame,0,9
02,Black & White Seascape,waterfall,0,9
02,Black & White Seascape,waves,1,9
02,Black & White Seascape,windmill,0,9
02,Black & White Seascape,window frame,0,9
02,Black & White Seascape,winter,0,9
02,Black & White Seascape,wood framed,0,9
02,Lazy River,apple frame,0,10
02,Lazy River,aurora borealis,0,10
02,Lazy River,barn,0,10
02,Lazy River,beach,0,10
02,Lazy River,boat,0,10
02,Lazy River,bridge,0,10
02,Lazy River,building,0,10
02,Lazy River,bushes,0,10
02,Lazy River,cabin,0,10
02,Lazy River,cactus,0,10
02,Lazy River,circle frame,0,10
02,Lazy River,cirrus,0,10
02,Lazy River,cliff,0,10
02,Lazy River,clouds,0,10
02,Lazy River,conifer,0,10
02,Lazy River,cumulus,0,10
02,Lazy River,deciduous,1,10
02,Lazy River,diane andre,0,10
02,Lazy River,dock,0,10
02,Lazy River,double oval frame,0,10
02,Lazy River,farm,0,10
02,Lazy River,fence,0,10
02,Lazy River,fire,0,10
02,Lazy River,florida frame,0,10
02,Lazy River,flowers,0,10
02,Lazy River,fog,0,10
02,Lazy River,framed,0,10
02,Lazy River,grass,1,10
02,Lazy River,guest,0,10
02,Lazy River,half circle frame,0,10
02,Lazy River,half oval frame,0,10
02,Lazy River,hills,0,10
02,Lazy River,lake,0,10
02,Lazy River,lakes,0,10
02,Lazy River,lighthouse,0,10
